accR,accP,gyroR,gyroP,gyroY,cfroll,cfpitch
-0.050470, -0.105392,-1.335865, 0.890488, 0.011591, -0.049631, -0.056506
-0.055676, -0.095851,-1.495737, 0.958700, 0.013323, -0.045994, -0.063156
-0.081530, -0.105059,-1.691847, 1.023448, 0.013189, -0.042693, -0.070626
-0.076909, -0.125974,-1.963229, 1.049960, 0.012790, -0.039261, -0.079429
-0.106169, -0.106399,-2.253397, 1.042633, 0.029576, -0.036512, -0.088802
-0.132632, -0.125383,-2.566347, 1.023048, 0.045164, -0.034424, -0.099594
-0.139629, -0.087477,-2.892752, 0.949107, 0.060352, -0.032808, -0.110691
-0.188618, -0.084965,-3.218892, 0.851319, 0.085798, -0.032587, -0.122794
-0.201709, -0.075008,-3.535971, 0.730616, 0.128564, -0.033105, -0.135700
-0.262404, -0.088594,-3.895683, 0.593792, 0.177192, -0.035363, -0.150029
-0.271302, -0.104909,-4.253131, 0.476819, 0.257661, -0.038213, -0.165798
-0.276974, -0.139076,4.049960, 0.345857, 0.351852, -0.041633, -0.149388
-0.282530, -0.196873,3.602185, 0.211298, 0.424460, -0.045622, -0.136217
-0.257997, -0.231941,3.166267, 0.065548, 0.508660, -0.049613, -0.125720
-0.230399, -0.326759,2.785105, -0.057021, 0.586731, -0.053452, -0.118823
-0.271227, -0.367753,2.612044, -0.029576, 0.630296, -0.057923, -0.113563
-0.107955, -0.297522,2.612044, -0.029576, 0.678657, -0.059040, -0.107003
-0.102907, -0.280675,2.612044, -0.029576, 0.683853, -0.060033, -0.100237
-0.625911, -0.572475,2.612044, -0.029576, 0.529177, -0.071467, -0.099442
-0.190789, -0.299194,2.612044, -0.029576, 0.426192, -0.073969, -0.093198
-0.146463, -0.283479,2.612044, -0.029576, 0.278444, -0.075535, -0.086765
-0.022134, -0.340558,2.612044, -0.029576, 0.133094, -0.074583, -0.081601
0.083407, -0.256401,2.612044, -0.029576, -0.024114, -0.071539, -0.074858
-0.282319, -0.791056,2.612044, -0.029576, -0.171729, -0.075871, -0.078943
0.071590, -0.346674,2.612044, -0.029576, -0.305622, -0.073037, -0.074058
-0.082068, -0.776198,2.612044, -0.029576, -0.400613, -0.073334, -0.077862
-0.283965, -0.905333,3.124167, -0.541300, -0.442579, -0.079668, -0.082164
-0.133594, -0.713136,4.322009, -0.537303, -0.405542, -0.082853, -0.077842
-0.243320, -0.806936,-3.598455, -0.585132, -0.331468, -0.088356, -0.106529
-0.192380, -0.851698,-3.126299, -0.660272, -0.278311, -0.093025, -0.133688
-0.195094, -0.773141,-2.781775, -0.746336, -0.232614, -0.097992, -0.157382
-0.174086, -0.796401,-2.490674, -0.831868, -0.219558, -0.102775, -0.179925
-0.165607, -0.803029,-2.311617, -0.887690, -0.231681, -0.107511, -0.201449
-0.165881, -0.783374,-2.320943, -0.953504, -0.273248, -0.112416, -0.222186
-0.152349, -0.760819,-2.465894, -1.015721, -0.331202, -0.117197, -0.242625
-0.153436, -0.763012,-2.652545, -1.092193, -0.401679, -0.122203, -0.263430
-0.143165, -0.756520,-2.830269, -1.167200, -0.494271, -0.127197, -0.284387
-0.170963, -0.742095,-2.980282, -1.233680, -0.598721, -0.132909, -0.305224
-0.198854, -0.786957,-3.126299, -1.305622, -0.717026, -0.139346, -0.327113
-0.183892, -0.789044,-3.277778, -1.366773, -0.837463, -0.145594, -0.349201
-0.148832, -0.840360,-3.398748, -1.406342, -0.946443, -0.151172, -0.372347
-0.057585, -0.884026,-3.496136, -1.418465, -1.032641, -0.154861, -0.396286
0.028723, -0.922907,-3.560485, -1.387823, -1.094325, -0.156629, -0.420775
0.112859, -0.963348,-3.598854, -1.311351, -1.141886, -0.156380, -0.445734
0.121786, -0.999250,-3.554357, -1.226219, -1.170264, -0.155623, -0.470737
0.139262, -0.978423,-3.485878, -1.091926, -1.186251, -0.154006, -0.494556
0.098255, -0.994318,-3.361577, -0.954436, -1.195310, -0.152702, -0.517728
0.100404, -0.992923,-3.214362, -0.805489, -1.181855, -0.150798, -0.539833
0.107976, -1.009772,-2.997735, -0.646949, -1.156275, -0.148158, -0.560983
0.143425, -1.031904,-2.714895, -0.507860, -1.108447, -0.144317, -0.581043
0.152804, -1.058206,-2.357447, -0.385558, -1.031442, -0.139886, -0.599828
0.098454, -1.045407,-1.994804, -0.279510, -0.926192, -0.136215, -0.616559
0.041056, -1.040368,-1.628297, -0.201439, -0.806022, -0.133459, -0.631418
0.046634, -1.012928,-1.322942, -0.158007, -0.671463, -0.130477, -0.644234
0.023547, -1.053960,-1.065148, -0.129896, -0.531308, -0.127906, -0.656604
0.020292, -1.089156,-0.876099, -0.135758, -0.396083, -0.125474, -0.668689
0.005161, -1.121624,-0.691713, -0.157341, -0.263523, -0.123478, -0.680460
-0.059271, -1.142138,-0.543432, -0.205969, -0.147082, -0.123001, -0.691824
-0.048605, -1.156065,-0.448574, -0.279776, -0.054357, -0.122610, -0.702867
-0.053424, -1.155529,-0.397016, -0.366240, 0.010125, -0.122662, -0.713476
-0.053746, -1.163986,-0.355982, -0.454170, 0.052092, -0.123064, -0.723882
-0.070409, -1.142815,-0.285505, -0.545697, 0.066347, -0.124150, -0.733380
-0.037064, -1.141365,-0.191580, -0.627365, 0.053957, -0.124868, -0.742290
-0.016695, -1.093140,-0.095657, -0.692113, 0.030109, -0.125417, -0.749682
0.008257, -1.075811,-0.024380, -0.736211, -0.004796, -0.125630, -0.756301
0.058948, -1.051986,0.026512, -0.754863, -0.041434, -0.124897, -0.762110
0.080745, -1.044335,0.052092, -0.752331, -0.089129, -0.123733, -0.767551
0.099769, -1.035643,0.060751, -0.732614, -0.132694, -0.122135, -0.772674
0.140255, -1.030355,0.051426, -0.683187, -0.176659, -0.119565, -0.777626
0.163653, -1.043372,0.023448, -0.614309, -0.210099, -0.116309, -0.782849
0.177456, -1.062325,0.027978, -0.541966, -0.238076, -0.112558, -0.788329
0.197981, -1.097388,0.069678, -0.462697, -0.266054, -0.108161, -0.794237
0.185831, -1.081237,0.169331, -0.380362, -0.282441, -0.103773, -0.799314
0.193834, -1.077791,0.299760, -0.299094, -0.296430, -0.098993, -0.803708
0.193039, -1.058644,0.461764, -0.221156, -0.308020, -0.094019, -0.806997
0.204807, -1.066771,0.652944, -0.148148, -0.312150, -0.088623, -0.809633
0.207844, -1.022038,0.872236, -0.073008, -0.315881, -0.082980, -0.810461
0.219214, -1.069962,1.038236, -0.016787, -0.306022, -0.077002, -0.811582
0.233138, -1.049490,1.214895, 0.037170, -0.299094, -0.070654, -0.811577
0.231061, -1.062581,1.386358, 0.087130, -0.290967, -0.064278, -0.811163
0.216903, -1.046071,1.528377, 0.121370, -0.268852, -0.058178, -0.809870
0.181191, -1.024301,1.655609, 0.144018, -0.235811, -0.052826, -0.807668
0.158081, -1.010780,1.772315, 0.144684, -0.195044, -0.048041, -0.804783
0.177540, -1.009447,1.897682, 0.134426, -0.143485, -0.043003, -0.801438
0.299966, -1.055148,2.045564, 0.130829, -0.054490, -0.035630, -0.798493
0.101294, -1.010419,2.215161, 0.141886, -0.005729, -0.032336, -0.794048
0.104354, -0.990138,2.454303, 0.180655, 0.043032, -0.028894, -0.788349
0.087228, -0.979182,2.753930, 0.219957, 0.098721, -0.025709, -0.781370
0.092898, -0.947899,3.089262, 0.306821, 0.153477, -0.022134, -0.772591
0.053612, -0.905750,3.459766, 0.408074, 0.176392, -0.019020, -0.761692
0.035660, -0.881402,3.906741, 0.520650, 0.159472, -0.015885, -0.748772
-0.037116, -0.873457,-4.330536, 0.676792, 0.146150, -0.013657, -0.768241
-0.674432, -1.108889,-3.813083, 0.572875, 0.280309, -0.024627, -0.790001
0.397873, -0.755842,-0.650946, 3.233280, 0.249800, -0.003502, -0.791870
0.290884, -0.477492,-0.373301, 2.955635, 0.140021, 0.013972, -0.787046
0.066661, -0.670891,-0.136158, 2.718492, 0.047828, 0.025682, -0.785256
0.156502, -0.698558,2.593658, -0.011324, -0.032507, 0.028254, -0.773355
0.354332, -0.668283,2.611777, -0.029576, -0.073008, 0.034660, -0.761016
0.163267, -0.589199,2.611777, -0.029576, -0.219291, 0.037116, -0.747341
0.219552, -0.627641,2.611777, -0.029576, -0.340661, 0.040649, -0.734709
0.072348, -0.494991,2.611777, -0.029576, -0.473621, 0.041167, -0.719676
-0.038386, -0.456385,2.611777, -0.029576, -0.588729, 0.039460, -0.704172
0.007150, -0.460945,2.611777, -0.029576, -0.657474, 0.038698, -0.689070
-0.046637, -0.419549,2.611777, -0.029576, -0.743672, 0.036875, -0.673441
-0.020042, -0.421738,2.611777, -0.029576, -0.822808, 0.035621, -0.658169
-0.038906, -0.377333,2.611777, -0.029576, -0.923395, 0.034014, -0.642314
-0.084555, -0.290648,2.611777, -0.029576, -0.984412, 0.031527, -0.625043
-0.013485, -0.240380,2.611777, -0.029576, -1.032108, 0.030511, -0.607111
0.020920, -0.255369,2.611777, -0.029576, -1.110312, 0.030203, -0.589838
0.107934, -0.303242,2.611777, -0.029576, -1.197309, 0.031642, -0.573868
0.090628, -0.171981,2.611777, -0.029576, -1.240341, 0.032705, -0.555592
0.089196, -0.104059,2.611777, -0.029576, -1.241673, 0.033719, -0.536323
0.114674, -0.140811,2.611777, -0.029576, -1.246869, 0.035222, -0.518175
0.160968, -0.194762,2.611777, -0.029576, -1.222355, 0.037621, -0.501468
0.157417, -0.191192,2.611777, -0.029576, -1.171596, 0.039901, -0.485025
0.142539, -0.236277,2.582467, -0.000133, -1.092593, 0.041954, -0.469927
0.144938, -0.184913,-0.201039, 2.783373, -1.044631, 0.054924, -0.465014
0.128547, -0.142596,-0.412470, 2.994804, -1.001332, 0.068136, -0.460183
0.093926, -0.059088,-0.598854, 3.181188, -0.945377, 0.081122, -0.454508
0.063392, 0.023737,-0.810285, 3.392619, -0.884359, 0.094067, -0.448120
0.002192, 0.113767,-1.048095, 3.630296, -0.833467, 0.106460, -0.440991
-0.045347, 0.164331,-3.915934, 1.242872, -0.788969, 0.108296, -0.444235
-0.085687, 0.181548,4.339195, 1.170264, -0.733546, 0.109004, -0.414709
-0.085310, 0.231121,3.947375, 1.114975, -0.675460, 0.109488, -0.386319
-0.125951, 0.295578,3.664269, 1.041567, -0.638423, 0.108862, -0.358317
-0.118245, 0.331317,3.496136, 0.981215, -0.628431, 0.108166, -0.330820
-0.106833, 0.342259,3.404210, 0.912337, -0.642286, 0.107443, -0.304014
-0.044385, 0.306070,3.388090, 0.822942, -0.682654, 0.107632, -0.278531
-0.086172, 0.264105,3.419131, 0.721423, -0.725819, 0.106584, -0.254275
-0.082884, 0.305792,3.464295, 0.675326, -0.753397, 0.105442, -0.229494
-0.084768, 0.314177,3.542899, 0.670797, -0.761258, 0.104267, -0.204732
-0.073063, 0.308648,3.643352, 0.704103, -0.754330, 0.103481, -0.180182
-0.089231, 0.290050,3.695843, 0.756994, -0.740075, 0.102594, -0.156290
-0.091727, 0.287069,3.689848, 0.831468, -0.712763, 0.101967, -0.132959
-0.064169, 0.256455,3.611777, 0.909006, -0.672529, 0.102208, -0.111012
-0.041707, 0.262458,3.455635, 0.972422, -0.651212, 0.103141, -0.089997
-0.048025, 0.275798,3.219424, 1.006128, -0.646816, 0.104062, -0.070061
-0.039609, 0.307250,2.924061, 1.041700, -0.644551, 0.105272, -0.051052
-0.081561, 0.325101,2.573674, 1.054357, -0.614975, 0.105668, -0.033440
-0.107135, 0.328503,2.205436, 1.068878, -0.567280, 0.105602, -0.017556
-0.141716, 0.328266,1.817213, 1.064748, -0.492273, 0.104830, -0.003516
-0.155744, 0.336012,1.426859, 1.029710, -0.404610, 0.103655, 0.008868
-0.167360, 0.324257,1.094857, 1.015721, -0.298828, 0.102216, 0.019467
-0.160901, 0.329974,0.780975, 0.972289, -0.207434, 0.100765, 0.028739
-0.173495, 0.352609,0.534639, 0.907674, -0.131628, 0.098838, 0.037312
-0.157926, 0.371505,0.369837, 0.848255, -0.073008, 0.097028, 0.045446
-0.134616, 0.404150,0.285505, 0.794031, -0.033440, 0.095508, 0.053739
-0.131805, 0.434996,0.283640, 0.754463, -0.019984, 0.093919, 0.062476
-0.147444, 0.449329,0.352385, 0.736477, -0.010392, 0.091979, 0.071594
-0.182690, 0.458641,0.459632, 0.744338, 0.003730, 0.089403, 0.081137
-0.215978, 0.475813,0.584066, 0.764455, 0.017719, 0.086292, 0.091320
-0.217668, 0.500456,0.718892, 0.783373, 0.030509, 0.083284, 0.102321
-0.238271, 0.528276,0.835199, 0.779909, 0.034905, 0.079910, 0.114114
-0.229830, 0.543715,0.921796, 0.754730, 0.038503, 0.076674, 0.126319
-0.208909, 0.555452,0.970823, 0.716627, 0.031175, 0.073771, 0.138708
-0.196873, 0.559040,0.971090, 0.670530, 0.018652, 0.070987, 0.150921
-0.207798, 0.560401,0.934053, 0.614708, 0.008926, 0.067821, 0.162772
-0.220249, 0.564328,0.871703, 0.536904, 0.005862, 0.064164, 0.174220
-0.196796, 0.555678,0.796163, 0.458300, -0.005995, 0.060741, 0.184970
-0.211606, 0.535312,0.712097, 0.369837, 0.003331, 0.056744, 0.194769
-0.200337, 0.493106,0.624434, 0.290701, 0.029976, 0.052742, 0.203183
-0.197482, 0.486981,0.554090, 0.223155, 0.064215, 0.048612, 0.211031
-0.221248, 0.493005,0.493339, 0.166134, 0.105516, 0.043866, 0.218605
-0.220100, 0.488964,0.440981, 0.120304, 0.146150, 0.039059, 0.225740
-0.212107, 0.509841,0.397415, 0.086064, 0.188516, 0.034373, 0.232980
-0.218867, 0.525581,0.357181, 0.052358, 0.216893, 0.029513, 0.240232
-0.220891, 0.536528,0.314682, 0.010791, 0.245404, 0.024547, 0.247392
-0.213644, 0.529341,0.268319, -0.032241, 0.268718, 0.019657, 0.254083
-0.204645, 0.544567,0.225686, -0.081402, 0.281641, 0.014852, 0.260777
-0.208727, 0.559016,0.200773, -0.123368, 0.275246, 0.009897, 0.267529
-0.199858, 0.567154,0.183986, -0.146150, 0.253664, 0.005129, 0.274243
-0.225315, 0.569467,0.181055, -0.168265, 0.233680, -0.000140, 0.280857
-0.253394, 0.573254,0.173461, -0.188116, 0.222089, -0.005942, 0.287385
-0.248271, 0.579393,0.178391, -0.204636, 0.218225, -0.011591, 0.293924
-0.243522, 0.582838,0.185052, -0.211564, 0.203837, -0.017059, 0.300428
-0.232904, 0.588414,0.187317, -0.221556, 0.183586, -0.022244, 0.306922
-0.241695, 0.597039,0.175193, -0.225020, 0.166667, -0.027515, 0.313411
-0.221024, 0.573086,0.143086, -0.239408, 0.157874, -0.032324, 0.319165
-0.218348, 0.578198,0.090994, -0.251665, 0.146017, -0.037031, 0.324703
-0.189521, 0.560917,0.008527, -0.267386, 0.141753, -0.041129, 0.329460
-0.174240, 0.542273,-0.077671, -0.273248, 0.146150, -0.044862, 0.333412
-0.162380, 0.529902,-0.199174, -0.282441, 0.151479, -0.048320, 0.336561
-0.149700, 0.506708,-0.354383, -0.288569, 0.163203, -0.051479, 0.338575
-0.136522, 0.467347,-0.548894, -0.270584, 0.185318, -0.054240, 0.338999
-0.125972, 0.419285,-0.797096, -0.220224, 0.231415, -0.056538, 0.337480
-0.137319, 0.387666,-1.116973, -0.146017, 0.294298, -0.058726, 0.334105
-0.147016, 0.336510,-1.505196, -0.066480, 0.385825, -0.060753, 0.328253
-0.156532, 0.308012,-1.995337, 0.004929, 0.496536, -0.062649, 0.320026
-0.159842, 0.278877,-2.559952, 0.073141, 0.628031, -0.064306, 0.309168
-0.167487, 0.292823,-3.185718, 0.125766, 0.756328, -0.065877, 0.296353
-0.175134, 0.360653,-3.870903, 0.175726, 0.861311, -0.067373, 0.282465
-0.184351, 0.406277,4.152678, 0.210232, 0.942979, -0.068888, 0.301220
-0.203546, 0.467755,3.410338, 0.211431, 0.991473, -0.070753, 0.317919
-0.219164, 0.631092,2.683320, 0.041700, 1.057687, -0.073557, 0.334701
-0.190905, 0.520385,2.612044, -0.029576, 1.009459, -0.076020, 0.348654
-0.165834, 0.557629,2.612044, -0.029576, 0.932987, -0.077933, 0.363073
-0.132332, 0.569395,2.612044, -0.029576, 0.810285, -0.079136, 0.377439
-0.099570, 0.516232,2.612044, -0.029576, 0.665734, -0.079661, 0.390454
-0.087737, 0.484433,2.612044, -0.029576, 0.505063, -0.079939, 0.402573
-0.068255, 0.429792,2.612044, -0.029576, 0.322942, -0.079821, 0.413356
0.019409, 0.407196,2.612044, -0.029576, 0.111644, -0.077952, 0.423472
-0.293531, -0.002574,2.612044, -0.029576, -0.070344, -0.082380, 0.425190
-0.238264, 0.060173,2.612044, -0.029576, -0.115641, -0.085613, 0.428129
0.008702, 0.003761,2.612044, -0.029576, -0.142419, -0.083843, 0.429881
0.003304, -0.288988,2.612044, -0.029576, -0.092593, -0.082216, 0.425743
-0.147562, -0.683634,2.612044, -0.029576, -0.012124, -0.083639, 0.413795
-0.197960, -0.620446,2.612044, -0.029576, 0.113509, -0.086041, 0.403349
-0.337104, -0.712052,2.612044, -0.029576, 0.256728, -0.091178, 0.391280
-0.287869, -0.607767,2.612044, -0.029576, 0.369704, -0.095228, 0.381538
-0.162729, -0.487998,2.612044, -0.029576, 0.410072, -0.096694, 0.374387
-0.305793, -0.555564,2.612044, -0.029576, 0.359979, -0.100992, 0.366027
-0.193146, -0.399142,2.612044, -0.029576, 0.328537, -0.102951, 0.360963
-0.296748, -0.402621,2.612044, -0.029576, 0.217559, -0.106943, 0.355931
-0.387290, -0.264444,2.612044, -0.029576, 0.117373, -0.112666, 0.353762
-0.374765, -0.577686,2.612044, -0.029576, -0.063682, -0.118024, 0.345372
-0.083172, -0.189470,2.612044, -0.029576, -0.226619, -0.117443, 0.344915
-0.189687, -0.516112,2.612044, -0.029576, -0.476685, -0.119003, 0.337934
-0.074892, -0.507555,3.042100, -0.459632, -0.696110, -0.119923, 0.332949
0.021932, -0.425966,3.712763, -1.130163, -0.893552, -0.121516, 0.332324
-0.007847, -0.530181,4.123368, -1.481748, -1.068745, -0.125051, 0.331238
0.027338, -0.537764,-4.120437, -1.327072, -1.231948, -0.127205, 0.297706
0.020009, -0.547409,-3.827205, -1.177058, -1.312150, -0.128875, 0.265801
0.029748, -0.568894,-3.556488, -1.018385, -1.381828, -0.129695, 0.235166
0.067995, -0.667340,-3.381162, -0.839062, -1.440847, -0.129030, 0.203861
0.120941, -0.647588,-3.346523, -0.678391, -1.485612, -0.126690, 0.173714
0.136843, -0.683634,-3.421929, -0.543432, -1.514921, -0.123550, 0.143153
0.019244, -0.795221,-3.509326, -0.431921, -1.522915, -0.122387, 0.110629
0.058743, -0.858456,-3.477485, -0.371170, -1.498268, -0.120219, 0.077616
0.008876, -0.929243,-3.298295, -0.337597, -1.462030, -0.118961, 0.044549
-0.004481, -1.033546,-2.992406, -0.340261, -1.389289, -0.118005, 0.011257
-0.008315, -1.090630,-2.616041, -0.350520, -1.296296, -0.117185, -0.021036
-0.007476, -1.083900,-2.236877, -0.387157, -1.174793, -0.116509, -0.051062
0.000251, -1.087722,-1.862244, -0.414735, -1.035705, -0.115799, -0.079095
0.055643, -1.102876,-1.469491, -0.429656, -0.902212, -0.114055, -0.105331
0.134166, -1.093412,-1.061950, -0.414335, -0.767120, -0.110714, -0.129255
0.128738, -1.060316,-0.645350, -0.384359, -0.629097, -0.107432, -0.150406
0.139910, -1.055862,-0.282041, -0.337996, -0.506661, -0.103810, -0.169621
0.102899, -1.009565,0.017186, -0.294165, -0.405276, -0.100829, -0.186352
0.057654, -0.984404,0.242739, -0.259792, -0.330536, -0.098678, -0.201362
0.058239, -0.938574,0.379430, -0.230349, -0.273515, -0.096443, -0.214619
0.032991, -0.929855,0.454570, -0.205302, -0.236211, -0.094659, -0.227142
0.057779, -0.929719,0.414202, -0.178391, -0.203837, -0.092309, -0.239570
0.035970, -0.903966,0.295630, -0.178657, -0.180389, -0.090444, -0.251699
0.042787, -0.924454,0.130163, -0.193845, -0.162004, -0.088539, -0.264643
0.058213, -0.956159,-0.079670, -0.209299, -0.154809, -0.086425, -0.278786
0.071065, -0.940623,-0.226086, -0.225020, -0.153477, -0.084157, -0.292909
0.066147, -0.940978,-0.301226, -0.245404, -0.156541, -0.082113, -0.307051
0.076568, -0.929616,-0.286571, -0.266720, -0.164935, -0.079985, -0.320626
0.068221, -0.959323,-0.198108, -0.278977, -0.175060, -0.078114, -0.334176
0.087011, -0.982426,-0.045963, -0.285238, -0.177325, -0.075930, -0.347322
0.105373, -0.967129,0.139755, -0.290701, -0.184386, -0.073443, -0.359170
0.111037, -0.972663,0.285372, -0.305356, -0.181055, -0.070951, -0.370321
0.125054, -0.982502,0.392353, -0.312683, -0.173594, -0.068256, -0.381027
0.108028, -0.974531,0.467892, -0.325473, -0.163602, -0.066006, -0.391063
0.108245, -0.971459,0.526112, -0.338529, -0.159206, -0.063848, -0.400608
0.109276, -0.930066,0.603784, -0.341194, -0.147615, -0.061723, -0.408831
0.122997, -0.945481,0.731681, -0.347322, -0.120837, -0.059391, -0.416695
0.119900, -0.943715,0.870504, -0.333467, -0.080869, -0.057112, -0.423823
0.131537, -0.943942,0.985079, -0.319345, -0.023581, -0.054591, -0.430364
0.110457, -0.929509,1.069145, -0.295497, 0.029177, -0.052448, -0.436156
0.100928, -0.888338,1.083533, -0.272182, 0.068612, -0.050448, -0.440952
0.124498, -0.864898,1.053957, -0.233813, 0.096456, -0.047865, -0.445300
0.131946, -0.866612,0.992806, -0.189315, 0.123102, -0.045011, -0.449834
0.143167, -0.869842,0.977085, -0.133893, 0.135492, -0.041772, -0.454404
0.159620, -0.881216,0.969491, -0.081135, 0.154010, -0.038063, -0.459140
0.182032, -0.902408,1.010791, -0.030109, 0.157208, -0.033779, -0.464043
0.214953, -0.913292,1.070610, -0.013722, 0.153877, -0.028858, -0.468831
0.237085, -0.942848,1.126565, -0.004929, 0.136025, -0.023558, -0.473895
0.255265, -0.949599,1.164668, 0.011191, 0.117639, -0.017938, -0.478844
0.208504, -0.912233,1.163203, 0.027978, 0.096056, -0.013300, -0.482952
0.184732, -0.884507,1.139488, 0.043832, 0.071942, -0.009167, -0.486516
0.170676, -0.862419,1.098987, 0.059952, 0.024647, -0.005335, -0.489726
0.154518, -0.839890,1.065015, 0.073941, -0.013323, -0.001848, -0.492555
0.144207, -0.844456,1.058487, 0.086198, -0.055822, 0.001411, -0.495444
0.128050, -0.851746,1.095657, 0.084599, -0.090994, 0.004275, -0.498275
0.139529, -0.880384,1.209965, 0.060751, -0.120037, 0.007218, -0.501174
0.165396, -0.814751,1.382094, 0.039169, -0.137490, 0.010535, -0.502027
0.178040, -0.856060,1.600586, 0.024913, -0.134559, 0.013983, -0.502834
0.158185, -0.860495,1.868905, 0.004929, -0.145617, 0.016887, -0.502661
0.136280, -0.832742,2.227285, -0.012124, -0.166001, 0.019227, -0.500532
0.119758, -0.791222,2.655742, -0.039169, -0.175060, 0.021084, -0.495935
0.059955, -0.797729,3.111378, -0.108713, -0.212896, 0.021435, -0.489774
0.033065, -0.751203,3.653211, -0.198508, -0.254197, 0.020890, -0.480682
0.128665, -0.779614,4.268052, -0.291234, -0.296696, 0.021904, -0.469930
0.102209, -0.669833,-3.734213, -0.358513, -0.334799, 0.022104, -0.488566
-0.048921, -0.554267,-0.371569, -3.013056, -0.444844, 0.008873, -0.491337
